anio;jurisdiccion;empresa
12/2016;MUNICIPAL;"NUEVO IDEAL S.A."
12/2016;MUNICIPAL;"PILAR BUS S.A"
12/2016;MUNICIPAL;"RUTA BUS S.A."
12/2016;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES"
12/2016;MUNICIPAL;"SARGENTO CABRAL S.A.DE TRANSPORTE"
12/2016;MUNICIPAL;"SERGIO A. RIVAS S.R.L"
12/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L."
12/2016;MUNICIPAL;"TRANSPORTE DEL SUR S.R.L."
12/2016;MUNICIPAL;"TRANSPORTE IDEAL SAN JUSTO S.A."
12/2016;MUNICIPAL;"TRANSPORTES LA PERLITA S.A."
12/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A."
12/2016;MUNICIPAL;"TRANSPORTES UNIDOS DE MERLO S.A.C.I.I."
12/2016;MUNICIPAL;"UNION PLATENSE SRL"
12/2016;MUNICIPAL;"UNION TRANSITORIA COSA CIA TRANSPORTE VECINAL U.T"
12/2016;MUNICIPAL;"UTENOR LINEA 723 UNION TRANSITORIA DE EMPRESAS"
12/2016;MUNICIPAL;"UTENOR SA L 722"
12/2016;MUNICIPAL;"YITOS S.A."
11/2016;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I"
11/2016;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL"
11/2016;MUNICIPAL;"CIA ANDRADE EMPRESA DE TRANSPORTE DE PASAJEROS SRL"
11/2016;MUNICIPAL;"CIA LA PAZ AMADOR MOURE SACIFIYA"
11/2016;MUNICIPAL;"COMPAÑÍA DE OMNIBUS 25 DE MAYO LINEA 278"
11/2016;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L."
11/2016;MUNICIPAL;"COMPAÑIA MICROOMNIBUS LA COLORADA SACI"
11/2016;MUNICIPAL;"COOPERATIVA DE TRABAJO 3 DE JULIO LIMITADA"
11/2016;MUNICIPAL;"COOPERATIVA DE TRABAJO 6 DE JULIO LIMITADA"
11/2016;MUNICIPAL;"EL URBANO SRL"
11/2016;MUNICIPAL;"EMPRESA 501 SA"
11/2016;MUNICIPAL;"EMPRESA CINCO DE AGOSTO S.R.L."
11/2016;MUNICIPAL;"EMPRESA CIUDAD DE SAN FERNANDO SA"
11/2016;MUNICIPAL;"EMPRESA DE TRANSPORTE PARQUE COSTERO DEL SUR S.R.L"
11/2016;MUNICIPAL;"EMPRESA DE TRANSPORTES EL LITORAL S.A."
11/2016;MUNICIPAL;"EMPRESA DE TRANSPORTES SANTA RITA  SRL"
11/2016;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L."
11/2016;MUNICIPAL;"EMPRESA LINEA 216 S.A.T."
11/2016;MUNICIPAL;"EMPRESA MICROOMNIBUS LARROQUE LINEA 548 SRL"
11/2016;MUNICIPAL;"EMPRESA MONTE GRANDE S.A. LINEA 501"
11/2016;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T."
11/2016;MUNICIPAL;"EMPRESA TRANSPORTE TRATADO DEL PILAR S.R.L."
11/2016;MUNICIPAL;"EMRESA MONTERREY S.R.L."
11/2016;MUNICIPAL;"EXPRESO ARSENO SRL"
11/2016;MUNICIPAL;"EXPRESO EMPALME LOBOS S.R.L."
11/2016;MUNICIPAL;"EXPRESO LA PLATA BUENOS AIRES S.A."
11/2016;MUNICIPAL;"EXPRESO VILLA GALICIA SAN JOSE S.A."
11/2016;MUNICIPAL;"EXPRESO VILLA NUEVA S.A."
11/2016;MUNICIPAL;"FUERTE BARRAGAN S.A.T.I.C.I."
11/2016;MUNICIPAL;"GENERAL TOMAS GUIDO S.A.C.I.F."
11/2016;MUNICIPAL;"LA CABAÑA S.A."
11/2016;MUNICIPAL;"LA CENTRAL DE ESCOBAR SA"
11/2016;MUNICIPAL;"LA PRIMERA DE GRAND BOURG S.A."
11/2016;MUNICIPAL;"LA PRIMERA DE LA ESCONDIDA SRL"
11/2016;MUNICIPAL;"LA PRIMERA DE MALVINAS ARGENTINAS UTE"
11/2016;MUNICIPAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS"
11/2016;MUNICIPAL;"LINEA EXPRESO LINIERS S.A.I.Y C."
11/2016;MUNICIPAL;"LINEA SESENTA SA"
11/2016;MUNICIPAL;"MICRO OMNIBUS AVENIDA S.A."
11/2016;MUNICIPAL;"MICRO OMNIBUS ESTE S.A"
11/2016;MUNICIPAL;"MICRO OMNIBUS GENERAL SAN MARTIN SAC"
11/2016;MUNICIPAL;"MICRO OMNIBUS GRAL PACHECO SRL"
11/2016;MUNICIPAL;"MICRO OMNIBUS PRIMERA JUNTA S.A"
11/2016;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
11/2016;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A."
11/2016;MUNICIPAL;"MICROEXPRES S.A."
11/2016;MUNICIPAL;"NUEVO BUS DE OLAVARRÍA SRL"
11/2016;MUNICIPAL;"NUEVO IDEAL S.A."
11/2016;MUNICIPAL;"PILAR BUS S.A"
11/2016;MUNICIPAL;"RUTA BUS S.A."
11/2016;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES"
11/2016;MUNICIPAL;"SARGENTO CABRAL S.A.DE TRANSPORTE"
11/2016;MUNICIPAL;"SERGIO A. RIVAS S.R.L"
11/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L."
11/2016;MUNICIPAL;"TRANSPORTE DEL SUR S.R.L."
11/2016;MUNICIPAL;"TRANSPORTE IDEAL SAN JUSTO S.A."
11/2016;MUNICIPAL;"TRANSPORTES LA PERLITA S.A."
11/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A."
11/2016;MUNICIPAL;"TRANSPORTES UNIDOS DE MERLO S.A.C.I.I."
11/2016;MUNICIPAL;"UNION PLATENSE SRL"
11/2016;MUNICIPAL;"UNION TRANSITORIA COSA CIA TRANSPORTE VECINAL U.T"
11/2016;MUNICIPAL;"UTENOR LINEA 723 UNION TRANSITORIA DE EMPRESAS"
11/2016;MUNICIPAL;"UTENOR SA L 722"
11/2016;MUNICIPAL;"YITOS S.A."
10/2016;MUNICIPAL;"25 DE MAYO LINEA 278 S.A."
10/2016;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPOR"
10/2016;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL"
10/2016;MUNICIPAL;"CIUDAD DE SAN FERNANDO S.A."
10/2016;MUNICIPAL;"COMPAÑIA DE MICROOMNIBUS LA COLORADA S.A.C.I."
10/2016;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L."
10/2016;MUNICIPAL;"COMPAÑIA TEMPERLEY S.R.L."
10/2016;MUNICIPAL;"COOPERATIVA 3 DE JULIO LIMITAD"
10/2016;MUNICIPAL;"EL URBANO S.R.L"
10/2016;MUNICIPAL;"EMPALME LOBOS S.R.L."
10/2016;MUNICIPAL;"EMPRESA 501 S.A."
10/2016;MUNICIPAL;"EMPRESA CINCO DE AGOSTO S.R.L."
10/2016;MUNICIPAL;"EMPRESA DE  TRANSPORTE PARQUE COSTERO DEL SUR SRL"
10/2016;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L."
10/2016;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T."
10/2016;MUNICIPAL;"EXPRESO ARSENO S.R.L"
10/2016;MUNICIPAL;"EXPRESO COOP.DE TRABAJO 6 DE JULIO LIMITADA"
10/2016;MUNICIPAL;"EXPRESO LA PLATA BUENOS AIRES S.A"
10/2016;MUNICIPAL;"FUERTE BARRAGAN S.A.T.I.C.I."
10/2016;MUNICIPAL;"GENERAL PACHECO S.R.L."
10/2016;MUNICIPAL;"GENERAL SAN MARTIN S.A.C."
10/2016;MUNICIPAL;"GENERAL TOMAS GUIDO S.A.C.I.F."
10/2016;MUNICIPAL;"GRAND BOURG S.A.T.C.I."
10/2016;MUNICIPAL;"LA CABAÑA S.A."
10/2016;MUNICIPAL;"LA CENTRAL DE ESCOBAR S.A."
10/2016;MUNICIPAL;"LA PAZ AMADOR"
10/2016;MUNICIPAL;"LA PERLITA S.A."
10/2016;MUNICIPAL;"LA PRIMERA DE LA ESCONDIDA SRL"
10/2016;MUNICIPAL;"LA PRIMERA DE MALVINAS ARG UTE"
10/2016;MUNICIPAL;"LA VECINAL DE LA MATANZA S.A.C.I. DE MICROOMNIBUS"
10/2016;MUNICIPAL;"LARROQUE LINEA 548 S.R.L."
10/2016;MUNICIPAL;"LINEA 216 S.A. DE T."
10/2016;MUNICIPAL;"LINEA EXPRESO LINIERS S.A.I.C."
10/2016;MUNICIPAL;"LINEA SESENTA S.A."
10/2016;MUNICIPAL;"MICRO OMNIBUS AVENIDA S.A."
10/2016;MUNICIPAL;"MICRO OMNIBUS ESTE S.A."
10/2016;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
10/2016;MUNICIPAL;"MICROEXPRES S.A"
10/2016;MUNICIPAL;"MONTE GRANDE S.A."
10/2016;MUNICIPAL;"MONTERREY S.R.L."
10/2016;MUNICIPAL;"NUEVO IDEAL S.A."
10/2016;MUNICIPAL;"PILAR BUS S.A."
10/2016;MUNICIPAL;"PRIMERA JUNTA S.A."
10/2016;MUNICIPAL;"RUTA BUS S.A."
10/2016;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES"
10/2016;MUNICIPAL;"SARGENTO CABRAL S.A.T."
10/2016;MUNICIPAL;"SERGIO A. RIVAS S.R.L"
10/2016;MUNICIPAL;"TIGRE S.A."
10/2016;MUNICIPAL;"TIGRE S.A. LINEA 723"
10/2016;MUNICIPAL;"TRANPOSRTE DE PASAJEROS SRL"
10/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L."
10/2016;MUNICIPAL;"TRANSPORTE DEL SUR S.R.L."
10/2016;MUNICIPAL;"TRANSPORTE IDEAL SAN JUSTO S.A."
10/2016;MUNICIPAL;"TRANSPORTE SANTA RITA S.R.L."
10/2016;MUNICIPAL;"TRANSPORTES EL LITORAL S.A."
10/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A."
10/2016;MUNICIPAL;"TRANSPORTES UNIDOS DE MERLO"
10/2016;MUNICIPAL;"TRATADO DEL PILAR S.R.L."
10/2016;MUNICIPAL;"UNION PLATENSE S.R.L"
10/2016;MUNICIPAL;"UNION TRANSITORIA COSA CIA TRANSPORTE VECINAL U.T"
10/2016;MUNICIPAL;"UTENOR LINEA 722 UNION TRANSITORIA DE EMPRESAS"
10/2016;MUNICIPAL;"VILLA GALICIA SAN JOSE S.A."
10/2016;MUNICIPAL;"VILLA NUEVA S.A."
10/2016;MUNICIPAL;"YITOS S.A."
09/2016;MUNICIPAL;"25 DE MAYO LINEA 278 S.A."
09/2016;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPOR"
09/2016;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL"
09/2016;MUNICIPAL;"CIUDAD DE SAN FERNANDO S.A."
09/2016;MUNICIPAL;"COMPAÑIA DE MICROOMNIBUS LA COLORADA S.A.C.I."
09/2016;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L."
09/2016;MUNICIPAL;"COMPAÑIA TEMPERLEY S.R.L."
09/2016;MUNICIPAL;"COOPERATIVA 3 DE JULIO LIMITAD"
09/2016;MUNICIPAL;"EL URBANO S.R.L"
09/2016;MUNICIPAL;"EMPALME LOBOS S.R.L."
09/2016;MUNICIPAL;"EMPRESA 501 S.A."
09/2016;MUNICIPAL;"EMPRESA CINCO DE AGOSTO S.R.L."
09/2016;MUNICIPAL;"EMPRESA DE  TRANSPORTE PARQUE COSTERO DEL SUR SRL"
09/2016;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L."
09/2016;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T."
09/2016;MUNICIPAL;"EXPRESO ARSENO S.R.L"
09/2016;MUNICIPAL;"EXPRESO COOP.DE TRABAJO 6 DE JULIO LIMITADA"
09/2016;MUNICIPAL;"EXPRESO LA PLATA BUENOS AIRES S.A"
09/2016;MUNICIPAL;"FUERTE BARRAGAN S.A.T.I.C.I."
09/2016;MUNICIPAL;"GENERAL PACHECO S.R.L."
09/2016;MUNICIPAL;"GENERAL SAN MARTIN S.A.C."
09/2016;MUNICIPAL;"GENERAL TOMAS GUIDO S.A.C.I.F."
09/2016;MUNICIPAL;"GRAND BOURG S.A.T.C.I."
09/2016;MUNICIPAL;"LA CABAÑA S.A."
09/2016;MUNICIPAL;"LA CENTRAL DE ESCOBAR S.A."
09/2016;MUNICIPAL;"LA PAZ AMADOR"
09/2016;MUNICIPAL;"LA PERLITA S.A."
09/2016;MUNICIPAL;"LA PRIMERA DE LA ESCONDIDA SRL"
09/2016;MUNICIPAL;"LA PRIMERA DE MALVINAS ARG UTE"
09/2016;MUNICIPAL;"LA VECINAL DE LA MATANZA S.A.C.I. DE MICROOMNIBUS"
09/2016;MUNICIPAL;"LARROQUE LINEA 548 S.R.L."
09/2016;MUNICIPAL;"LINEA 216 S.A. DE T."
09/2016;MUNICIPAL;"LINEA EXPRESO LINIERS S.A.I.C."
09/2016;MUNICIPAL;"LINEA SESENTA S.A."
09/2016;MUNICIPAL;"MICRO OMNIBUS AVENIDA S.A."
09/2016;MUNICIPAL;"MICRO OMNIBUS ESTE S.A."
09/2016;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
09/2016;MUNICIPAL;"MICROEXPRES S.A"
09/2016;MUNICIPAL;"MONTE GRANDE S.A."
09/2016;MUNICIPAL;"MONTERREY S.R.L."
09/2016;MUNICIPAL;"NUEVO IDEAL S.A."
09/2016;MUNICIPAL;"PILAR BUS S.A."
09/2016;MUNICIPAL;"PRIMERA JUNTA S.A."
09/2016;MUNICIPAL;"RUTA BUS S.A."
09/2016;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES"
09/2016;MUNICIPAL;"SARGENTO CABRAL S.A.T."
09/2016;MUNICIPAL;"SERGIO A. RIVAS S.R.L"
09/2016;MUNICIPAL;"TIGRE S.A."
09/2016;MUNICIPAL;"TIGRE S.A. LINEA 723"
09/2016;MUNICIPAL;"TRANPOSRTE DE PASAJEROS SRL"
09/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L."
09/2016;MUNICIPAL;"TRANSPORTE DEL SUR S.R.L."
09/2016;MUNICIPAL;"TRANSPORTE IDEAL SAN JUSTO S.A."
09/2016;MUNICIPAL;"TRANSPORTE SANTA RITA S.R.L."
09/2016;MUNICIPAL;"TRANSPORTES EL LITORAL S.A."
09/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A."
09/2016;MUNICIPAL;"TRANSPORTES UNIDOS DE MERLO"
09/2016;MUNICIPAL;"TRATADO DEL PILAR S.R.L."
09/2016;MUNICIPAL;"UNION PLATENSE S.R.L"
09/2016;MUNICIPAL;"UNION TRANSITORIA COSA CIA TRANSPORTE VECINAL U.T"
09/2016;MUNICIPAL;"UTENOR LINEA 722 UNION TRANSITORIA DE EMPRESAS"
09/2016;MUNICIPAL;"VILLA GALICIA SAN JOSE S.A."
09/2016;MUNICIPAL;"VILLA NUEVA S.A."
09/2016;MUNICIPAL;"YITOS S.A."
08/2016;MUNICIPAL;"25 DE MAYO LINEA 278 S.A."
08/2016;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPOR"
08/2016;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL"
08/2016;MUNICIPAL;"CIUDAD DE SAN FERNANDO S.A."
08/2016;MUNICIPAL;"COMPAÑIA DE MICROOMNIBUS LA COLORADA S.A.C.I."
08/2016;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L."
08/2016;MUNICIPAL;"COMPAÑIA TEMPERLEY S.R.L."
08/2016;MUNICIPAL;"COOPERATIVA 3 DE JULIO LIMITAD"
08/2016;MUNICIPAL;"EL URBANO S.R.L"
08/2016;MUNICIPAL;"EMPALME LOBOS S.R.L."
08/2016;MUNICIPAL;"EMPRESA 501 S.A."
08/2016;MUNICIPAL;"EMPRESA CINCO DE AGOSTO S.R.L."
08/2016;MUNICIPAL;"EMPRESA DE  TRANSPORTE PARQUE COSTERO DEL SUR SRL"
08/2016;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L."
08/2016;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T."
08/2016;MUNICIPAL;"EXPRESO ARSENO S.R.L"
08/2016;MUNICIPAL;"EXPRESO COOP.DE TRABAJO 6 DE JULIO LIMITADA"
08/2016;MUNICIPAL;"EXPRESO LA PLATA BUENOS AIRES S.A"
08/2016;MUNICIPAL;"FUERTE BARRAGAN S.A.T.I.C.I."
08/2016;MUNICIPAL;"GENERAL PACHECO S.R.L."
08/2016;MUNICIPAL;"GENERAL SAN MARTIN S.A.C."
08/2016;MUNICIPAL;"GENERAL TOMAS GUIDO S.A.C.I.F."
08/2016;MUNICIPAL;"GRAND BOURG S.A.T.C.I."
08/2016;MUNICIPAL;"LA CABAÑA S.A."
08/2016;MUNICIPAL;"LA CENTRAL DE ESCOBAR S.A."
08/2016;MUNICIPAL;"LA PAZ AMADOR"
08/2016;MUNICIPAL;"LA PERLITA S.A."
08/2016;MUNICIPAL;"LA PRIMERA DE LA ESCONDIDA SRL"
08/2016;MUNICIPAL;"LA PRIMERA DE MALVINAS ARG UTE"
08/2016;MUNICIPAL;"LA VECINAL DE LA MATANZA S.A.C.I. DE MICROOMNIBUS"
08/2016;MUNICIPAL;"LARROQUE LINEA 548 S.R.L."
08/2016;MUNICIPAL;"LINEA 216 S.A. DE T."
08/2016;MUNICIPAL;"LINEA EXPRESO LINIERS S.A.I.C."
08/2016;MUNICIPAL;"LINEA SESENTA S.A."
08/2016;MUNICIPAL;"MICRO OMNIBUS AVENIDA S.A."
08/2016;MUNICIPAL;"MICRO OMNIBUS ESTE S.A."
08/2016;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
08/2016;MUNICIPAL;"MICROEXPRES S.A"
08/2016;MUNICIPAL;"MONTE GRANDE S.A."
08/2016;MUNICIPAL;"MONTERREY S.R.L."
08/2016;MUNICIPAL;"NUEVO IDEAL S.A."
08/2016;MUNICIPAL;"PILAR BUS S.A."
08/2016;MUNICIPAL;"PRIMERA JUNTA S.A."
08/2016;MUNICIPAL;"RUTA BUS S.A."
08/2016;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES"
08/2016;MUNICIPAL;"SARGENTO CABRAL S.A.T."
08/2016;MUNICIPAL;"SERGIO A. RIVAS S.R.L"
08/2016;MUNICIPAL;"TIGRE S.A."
08/2016;MUNICIPAL;"TIGRE S.A. LINEA 723"
08/2016;MUNICIPAL;"TRANPOSRTE DE PASAJEROS SRL"
08/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L."
08/2016;MUNICIPAL;"TRANSPORTE DEL SUR S.R.L."
08/2016;MUNICIPAL;"TRANSPORTE IDEAL SAN JUSTO S.A."
08/2016;MUNICIPAL;"TRANSPORTE SANTA RITA S.R.L."
08/2016;MUNICIPAL;"TRANSPORTES EL LITORAL S.A."
08/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A."
08/2016;MUNICIPAL;"TRANSPORTES UNIDOS DE MERLO"
08/2016;MUNICIPAL;"TRATADO DEL PILAR S.R.L."
08/2016;MUNICIPAL;"UNION PLATENSE S.R.L"
08/2016;MUNICIPAL;"UNION TRANSITORIA COSA CIA TRANSPORTE VECINAL U.T"
08/2016;MUNICIPAL;"UTENOR LINEA 722 UNION TRANSITORIA DE EMPRESAS"
08/2016;MUNICIPAL;"VILLA GALICIA SAN JOSE S.A."
08/2016;MUNICIPAL;"VILLA NUEVA S.A."
08/2016;MUNICIPAL;"YITOS S.A."
07/2016;MUNICIPAL;"25 DE MAYO LINEA 278 S.A."
07/2016;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPOR"
07/2016;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL"
07/2016;MUNICIPAL;"AUTOBUSES SANTA FE S.R.L"
07/2016;MUNICIPAL;"CIUDAD DE SAN FERNANDO S.A."
07/2016;MUNICIPAL;"COMPAÑIA DE MICROOMNIBUS LA COLORADA S.A.C.I."
07/2016;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L."
07/2016;MUNICIPAL;"COMPAÑIA TEMPERLEY S.R.L."
07/2016;MUNICIPAL;"COOPERATIVA 3 DE JULIO LIMITAD"
07/2016;MUNICIPAL;"EL URBANO S.R.L"
07/2016;MUNICIPAL;"EMPALME LOBOS S.R.L."
07/2016;MUNICIPAL;"EMPRESA 501 S.A."
07/2016;MUNICIPAL;"EMPRESA CINCO DE AGOSTO S.R.L."
07/2016;MUNICIPAL;"EMPRESA DE  TRANSPORTE PARQUE COSTERO DEL SUR SRL"
07/2016;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L."
07/2016;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T."
07/2016;MUNICIPAL;"EXPRESO ARSENO S.R.L"
07/2016;MUNICIPAL;"EXPRESO COOP.DE TRABAJO 6 DE JULIO LIMITADA"
07/2016;MUNICIPAL;"EXPRESO LA PLATA BUENOS AIRES S.A"
07/2016;MUNICIPAL;"FUERTE BARRAGAN S.A.T.I.C.I."
07/2016;MUNICIPAL;"GENERAL PACHECO S.R.L."
07/2016;MUNICIPAL;"GENERAL SAN MARTIN S.A.C."
07/2016;MUNICIPAL;"GENERAL TOMAS GUIDO S.A.C.I.F."
07/2016;MUNICIPAL;"GRAND BOURG S.A.T.C.I."
07/2016;MUNICIPAL;"LA CABAÑA S.A."
07/2016;MUNICIPAL;"LA CENTRAL DE ESCOBAR S.A."
07/2016;MUNICIPAL;"LA PAZ AMADOR"
07/2016;MUNICIPAL;"LA PERLITA S.A."
07/2016;MUNICIPAL;"LA PRIMERA DE LA ESCONDIDA SRL"
07/2016;MUNICIPAL;"LA PRIMERA DE MALVINAS ARG UTE"
07/2016;MUNICIPAL;"LA VECINAL DE LA MATANZA S.A.C.I. DE MICROOMNIBUS"
07/2016;MUNICIPAL;"LARROQUE LINEA 548 S.R.L."
07/2016;MUNICIPAL;"LINEA 216 S.A. DE T."
07/2016;MUNICIPAL;"LINEA EXPRESO LINIERS S.A.I.C."
07/2016;MUNICIPAL;"LINEA SESENTA S.A."
07/2016;MUNICIPAL;"MICRO OMNIBUS AVENIDA S.A."
07/2016;MUNICIPAL;"MICRO OMNIBUS ESTE S.A."
07/2016;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
07/2016;MUNICIPAL;"MICROEXPRES S.A"
07/2016;MUNICIPAL;"MONTE GRANDE S.A."
07/2016;MUNICIPAL;"MONTERREY S.R.L."
07/2016;MUNICIPAL;"NUEVO IDEAL S.A."
07/2016;MUNICIPAL;"PILAR BUS S.A."
07/2016;MUNICIPAL;"PRIMERA JUNTA S.A."
07/2016;MUNICIPAL;"RUTA BUS S.A."
07/2016;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES"
07/2016;MUNICIPAL;"SARGENTO CABRAL S.A.T."
07/2016;MUNICIPAL;"SERGIO A. RIVAS S.R.L"
07/2016;MUNICIPAL;"TIGRE S.A."
07/2016;MUNICIPAL;"TIGRE S.A. LINEA 723"
07/2016;MUNICIPAL;"TRANPOSRTE DE PASAJEROS SRL"
07/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L."
07/2016;MUNICIPAL;"TRANSPORTE DEL SUR S.R.L."
07/2016;MUNICIPAL;"TRANSPORTE IDEAL SAN JUSTO S.A."
07/2016;MUNICIPAL;"TRANSPORTE SANTA RITA S.R.L."
07/2016;MUNICIPAL;"TRANSPORTES EL LITORAL S.A."
07/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A."
07/2016;MUNICIPAL;"TRANSPORTES UNIDOS DE MERLO"
07/2016;MUNICIPAL;"TRATADO DEL PILAR S.R.L."
07/2016;MUNICIPAL;"UNION PLATENSE S.R.L"
07/2016;MUNICIPAL;"UNION TRANSITORIA COSA CIA TRANSPORTE VECINAL U.T"
07/2016;MUNICIPAL;"UTENOR LINEA 722 UNION TRANSITORIA DE EMPRESAS"
07/2016;MUNICIPAL;"VILLA GALICIA SAN JOSE S.A."
07/2016;MUNICIPAL;"VILLA NUEVA S.A."
07/2016;MUNICIPAL;"YITOS S.A."
06/2016;MUNICIPAL;"25 DE MAYO LINEA 278 S.A."
06/2016;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPOR"
06/2016;MUNICIPAL;"AUTOBUSES SANTA FE S.R.L"
06/2016;MUNICIPAL;"C.A. ECOTRANS S.A."
06/2016;MUNICIPAL;"CIUDAD DE SAN FERNANDO S.A."
06/2016;MUNICIPAL;"COMPAÑIA DE MICROOMNIBUS LA COLORADA S.A.C.I."
06/2016;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L."
06/2016;MUNICIPAL;"COMPAÑIA TEMPERLEY S.R.L."
06/2016;MUNICIPAL;"COOPERATIVA 3 DE JULIO LIMITAD"
06/2016;MUNICIPAL;"EL URBANO S.R.L"
06/2016;MUNICIPAL;"EMPALME LOBOS S.R.L."
06/2016;MUNICIPAL;"EMPRESA 501 S.A."
06/2016;MUNICIPAL;"EMPRESA CINCO DE AGOSTO S.R.L."
06/2016;MUNICIPAL;"EMPRESA DE  TRANSPORTE PARQUE COSTERO DEL SUR SRL"
06/2016;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L."
06/2016;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T."
06/2016;MUNICIPAL;"EXPRESO ARSENO S.R.L"
06/2016;MUNICIPAL;"EXPRESO COOP.DE TRABAJO 6 DE JULIO LIMITADA"
06/2016;MUNICIPAL;"EXPRESO LA PLATA BUENOS AIRES S.A"
06/2016;MUNICIPAL;"FUERTE BARRAGAN S.A.T.I.C.I."
06/2016;MUNICIPAL;"GENERAL PACHECO S.R.L."
06/2016;MUNICIPAL;"GENERAL SAN MARTIN S.A.C."
06/2016;MUNICIPAL;"GENERAL TOMAS GUIDO S.A.C.I.F."
06/2016;MUNICIPAL;"GRAND BOURG S.A.T.C.I."
06/2016;MUNICIPAL;"LA CABAÑA S.A."
06/2016;MUNICIPAL;"LA CENTRAL DE ESCOBAR S.A."
06/2016;MUNICIPAL;"LA PAZ AMADOR"
06/2016;MUNICIPAL;"LA PERLITA S.A."
06/2016;MUNICIPAL;"LA PRIMERA DE LA ESCONDIDA SRL"
06/2016;MUNICIPAL;"LA PRIMERA DE MALVINAS ARG UTE"
06/2016;MUNICIPAL;"LA VECINAL DE LA MATANZA S.A.C.I. DE MICROOMNIBUS"
06/2016;MUNICIPAL;"LARROQUE LINEA 548 S.R.L."
06/2016;MUNICIPAL;"LINEA 216 S.A. DE T."
06/2016;MUNICIPAL;"LINEA EXPRESO LINIERS S.A.I.C."
06/2016;MUNICIPAL;"LINEA SESENTA S.A."
06/2016;MUNICIPAL;"MICRO OMNIBUS AVENIDA S.A."
06/2016;MUNICIPAL;"MICRO OMNIBUS ESTE S.A."
06/2016;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
06/2016;MUNICIPAL;"MICROEXPRES S.A"
06/2016;MUNICIPAL;"MONTE GRANDE S.A."
06/2016;MUNICIPAL;"MONTERREY S.R.L."
06/2016;MUNICIPAL;"NUEVO IDEAL S.A."
06/2016;MUNICIPAL;"PILAR BUS S.A."
06/2016;MUNICIPAL;"PRIMERA JUNTA S.A."
