anio;jurisdiccion;empresa
07/2017;NACIONAL;"COLECTIVEROS UNIDOS S.A."
07/2017;NACIONAL;"COMPAÑIA MICROOMNIBUS LA COLORADA SACI"
07/2017;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR"
07/2017;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA"
07/2017;NACIONAL;"EL NUEVO HALCON S.A."
07/2017;NACIONAL;"EL PUENTE S.A.T."
07/2017;NACIONAL;"EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A."
07/2017;NACIONAL;"EMP.DE TRANSP.MICROOMN.SAENZ PEÑA S.R.L."
07/2017;NACIONAL;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F."
07/2017;NACIONAL;"EMPRESA ANTARTIDA ARGENTINA S.A.T."
07/2017;NACIONAL;"EMPRESA DE TRANSP. MARIANO MORENO S.A."
07/2017;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A"
07/2017;NACIONAL;"EMPRESA DE TRANSPORTES 104 S.R.L."
07/2017;NACIONAL;"EMPRESA DE TRANSPORTES AMERICA S.A.C.I."
07/2017;NACIONAL;"EMPRESA LINEA 216 S.A.T."
07/2017;NACIONAL;"EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S."
07/2017;NACIONAL;"EXPRESO GENERAL SARMIENTO S.A."
07/2017;NACIONAL;"EXPRESO LOMAS S.A."
07/2017;NACIONAL;"EXPRESO QUILMES S.A."
07/2017;NACIONAL;"EXPRESO SAN ISIDRO S.A.T.C.I.F.I."
07/2017;NACIONAL;"FERROVIAS S.A."
07/2017;NACIONAL;"GENERAL PUEYRREDON S.A.T.C.I."
07/2017;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F."
07/2017;NACIONAL;"GRUPO LINEA 179 S.A."
07/2017;NACIONAL;"JUAN B. JUSTO S.A.T.C.I."
07/2017;NACIONAL;"LA CABAÑA S.A."
07/2017;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A."
07/2017;NACIONAL;"LA NUEVA METROPOL S.A."
07/2017;NACIONAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS"
07/2017;NACIONAL;"LINEA 10 S.A."
07/2017;NACIONAL;"LINEA 17 S.A."
07/2017;NACIONAL;"LINEA 213 S.A. DE TRANSPORTE"
07/2017;NACIONAL;"LINEA 22 S.A."
07/2017;NACIONAL;"LINEA 71 S.A."
07/2017;NACIONAL;"LINEA DE MICROOMNIBUS 47 S.A.T.C.F.I."
07/2017;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.Y C."
07/2017;NACIONAL;"LOS CONSTITUYENTES S.A.T."
07/2017;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR"
07/2017;NACIONAL;"MAYO S.A.T.A."
07/2017;NACIONAL;METROVIAS
07/2017;NACIONAL;"METROVIAS S.A. (URQUIZA)"
07/2017;NACIONAL;"MICRO OMNIBUS NORTE S.A."
07/2017;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
07/2017;NACIONAL;"MICRO OMNIBUS SUR S.A.C."
07/2017;NACIONAL;"MICROOMNIBUS BARRANCAS DE BELGRANO S.A."
07/2017;NACIONAL;"MICROOMNIBUS CIUDAD DE BS.AS. S.A.T.C.I"
07/2017;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F."
07/2017;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I."
07/2017;NACIONAL;"NUDO S.A."
07/2017;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I."
07/2017;NACIONAL;"ROCARAZA S.A."
07/2017;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES"
07/2017;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE"
07/2017;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE"
07/2017;NACIONAL;"SOFSE - Belgrano Sur"
07/2017;NACIONAL;"SOFSE - Mitre"
07/2017;NACIONAL;"SOFSE - Roca"
07/2017;NACIONAL;"SOFSE - San Martin"
07/2017;NACIONAL;"SOFSE- SARMIENTO"
07/2017;NACIONAL;"SOFSE- TREN DE LA COSTA"
07/2017;NACIONAL;"TRANPORTES VEINTIDOS DE SETIEMBRE S.A.C."
07/2017;NACIONAL;"TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C."
07/2017;NACIONAL;"TRANSP. SGTO. CABRAL"
07/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I."
07/2017;NACIONAL;"TRANSPORTE ESCALADA S.A.T."
07/2017;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A."
07/2017;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A."
07/2017;NACIONAL;"TRANSPORTE NUEVE DE JULIO SAC."
07/2017;NACIONAL;"TRANSPORTES 1º SEPTIEMBRE S.A."
07/2017;NACIONAL;"TRANSPORTES 27 DE JUNIO S.A.C.I.F."
07/2017;NACIONAL;"TRANSPORTES 270 S.A."
07/2017;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A."
07/2017;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C."
07/2017;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A."
07/2017;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A."
07/2017;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A."
07/2017;NACIONAL;"TRANSPORTES COLEGIALES S.A.C.I."
07/2017;NACIONAL;"TRANSPORTES DEL TEJAR S.A."
07/2017;NACIONAL;"TRANSPORTES LINEA 123 S.A.C.I."
07/2017;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I."
07/2017;NACIONAL;"TRANSPORTES NUEVA CHICAGO C.I.S.A."
07/2017;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I."
07/2017;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F."
07/2017;NACIONAL;"TRANSPORTES SAN CAYETANO S.A.C."
07/2017;NACIONAL;"TRANSPORTES SANTA FE S.A.C.I."
07/2017;NACIONAL;"TRANSPORTES SESENTA Y OCHO S.R.L."
07/2017;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A."
07/2017;NACIONAL;"TRANSPORTES SUR-NOR C.I.S.A."
07/2017;NACIONAL;"TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA"
07/2017;NACIONAL;"UNION TRANSPORTISTAS DE EMPRESAS SA"
07/2017;NACIONAL;"VUELTA DE ROCHA S.A.T.C.I."
06/2017;NACIONAL;"17 DE AGOSTO S.A."
06/2017;NACIONAL;"4 DE SEPTIEMBRE S.A.T.C.P."
06/2017;NACIONAL;"ALMAFUERTE S.A.T.A.C.I."
06/2017;NACIONAL;"AZUL S.A. DE TRANSPORTE AUTOMOTOR"
06/2017;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A."
06/2017;NACIONAL;"BUENOS AIRES BUS SOCIEDAD ANONIMA"
06/2017;NACIONAL;"BUS DEL OESTE S.A."
06/2017;NACIONAL;"CARDENAS S.A. EMPRESA DE TRANSPORTES"
06/2017;NACIONAL;"COLECTIVEROS UNIDOS S.A."
06/2017;NACIONAL;"COMPAÑIA MICROOMNIBUS LA COLORADA SACI"
06/2017;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR"
06/2017;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA"
06/2017;NACIONAL;"EL NUEVO HALCON S.A."
06/2017;NACIONAL;"EL PUENTE S.A.T."
06/2017;NACIONAL;"EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A."
06/2017;NACIONAL;"EMP.DE TRANSP.MICROOMN.SAENZ PEÑA S.R.L."
06/2017;NACIONAL;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F."
06/2017;NACIONAL;"EMPRESA ANTARTIDA ARGENTINA S.A.T."
06/2017;NACIONAL;"EMPRESA DE TRANSP. MARIANO MORENO S.A."
06/2017;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A"
06/2017;NACIONAL;"EMPRESA DE TRANSPORTES AMERICA S.A.C.I."
06/2017;NACIONAL;"EMPRESA LINEA 216 S.A.T."
06/2017;NACIONAL;"EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S."
06/2017;NACIONAL;"EXPRESO GENERAL SARMIENTO S.A."
06/2017;NACIONAL;"EXPRESO LOMAS S.A."
06/2017;NACIONAL;"EXPRESO QUILMES S.A."
06/2017;NACIONAL;"EXPRESO SAN ISIDRO S.A.T.C.I.F.I."
06/2017;NACIONAL;"FERROVIAS S.A."
06/2017;NACIONAL;"GENERAL PUEYRREDON S.A.T.C.I."
06/2017;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F."
06/2017;NACIONAL;"GRUPO LINEA 179 S.A."
06/2017;NACIONAL;"JUAN B. JUSTO S.A.T.C.I."
06/2017;NACIONAL;"LA CABAÑA S.A."
06/2017;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A."
06/2017;NACIONAL;"LA NUEVA METROPOL S.A."
06/2017;NACIONAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS"
06/2017;NACIONAL;"LINEA 10 S.A."
06/2017;NACIONAL;"LINEA 17 S.A."
06/2017;NACIONAL;"LINEA 213 S.A. DE TRANSPORTE"
06/2017;NACIONAL;"LINEA 22 S.A."
06/2017;NACIONAL;"LINEA 71 S.A."
06/2017;NACIONAL;"LINEA DE MICROOMNIBUS 47 S.A.T.C.F.I."
06/2017;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.Y C."
06/2017;NACIONAL;"LOS CONSTITUYENTES S.A.T."
06/2017;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR"
06/2017;NACIONAL;"MAYO S.A.T.A."
06/2017;NACIONAL;METROVIAS
06/2017;NACIONAL;"METROVIAS S.A. (URQUIZA)"
06/2017;NACIONAL;"MICRO OMNIBUS NORTE S.A."
06/2017;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
06/2017;NACIONAL;"MICRO OMNIBUS SUR S.A.C."
06/2017;NACIONAL;"MICROOMNIBUS BARRANCAS DE BELGRANO S.A."
06/2017;NACIONAL;"MICROOMNIBUS CIUDAD DE BS.AS. S.A.T.C.I"
06/2017;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F."
06/2017;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I."
06/2017;NACIONAL;"NUDO S.A."
06/2017;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I."
06/2017;NACIONAL;"ROCARAZA S.A."
06/2017;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES"
06/2017;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE"
06/2017;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE"
06/2017;NACIONAL;"SOFSE - Belgrano Sur"
06/2017;NACIONAL;"SOFSE - Mitre"
06/2017;NACIONAL;"SOFSE - Roca"
06/2017;NACIONAL;"SOFSE - San Martin"
06/2017;NACIONAL;"SOFSE- SARMIENTO"
06/2017;NACIONAL;"SOFSE- TREN DE LA COSTA"
06/2017;NACIONAL;"TRANPORTES VEINTIDOS DE SETIEMBRE S.A.C."
06/2017;NACIONAL;"TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C."
06/2017;NACIONAL;"TRANSP. SGTO. CABRAL"
06/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I."
06/2017;NACIONAL;"TRANSPORTE ESCALADA S.A.T."
06/2017;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A."
06/2017;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A."
06/2017;NACIONAL;"TRANSPORTE NUEVE DE JULIO SAC."
06/2017;NACIONAL;"TRANSPORTES 1º SEPTIEMBRE S.A."
06/2017;NACIONAL;"TRANSPORTES 27 DE JUNIO S.A.C.I.F."
06/2017;NACIONAL;"TRANSPORTES 270 S.A."
06/2017;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A."
06/2017;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C."
06/2017;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A."
06/2017;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A."
06/2017;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A."
06/2017;NACIONAL;"TRANSPORTES COLEGIALES S.A.C.I."
06/2017;NACIONAL;"TRANSPORTES DEL TEJAR S.A."
06/2017;NACIONAL;"TRANSPORTES LINEA 123 S.A.C.I."
06/2017;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I."
06/2017;NACIONAL;"TRANSPORTES NUEVA CHICAGO C.I.S.A."
06/2017;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I."
06/2017;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F."
06/2017;NACIONAL;"TRANSPORTES SAN CAYETANO S.A.C."
06/2017;NACIONAL;"TRANSPORTES SANTA FE S.A.C.I."
06/2017;NACIONAL;"TRANSPORTES SESENTA Y OCHO S.R.L."
06/2017;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A."
06/2017;NACIONAL;"TRANSPORTES SUR-NOR C.I.S.A."
06/2017;NACIONAL;"TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA"
06/2017;NACIONAL;"UNION TRANSPORTISTAS DE EMPRESAS SA"
06/2017;NACIONAL;"VUELTA DE ROCHA S.A.T.C.I."
05/2017;NACIONAL;"17 DE AGOSTO S.A."
05/2017;NACIONAL;"4 DE SEPTIEMBRE S.A.T.C.P."
05/2017;NACIONAL;"ALMAFUERTE S.A.T.A.C.I."
05/2017;NACIONAL;"AZUL S.A. DE TRANSPORTE AUTOMOTOR"
05/2017;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A."
05/2017;NACIONAL;"BUENOS AIRES BUS SOCIEDAD ANONIMA"
05/2017;NACIONAL;"BUS DEL OESTE S.A."
05/2017;NACIONAL;"CARDENAS S.A. EMPRESA DE TRANSPORTES"
05/2017;NACIONAL;"COLECTIVEROS UNIDOS S.A."
05/2017;NACIONAL;"COMPAÑIA MICROOMNIBUS LA COLORADA SACI"
05/2017;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR"
05/2017;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA"
05/2017;NACIONAL;"EL PUENTE S.A.T."
05/2017;NACIONAL;"EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A."
05/2017;NACIONAL;"EMP.DE TRANSP.MICROOMN.SAENZ PEÑA S.R.L."
05/2017;NACIONAL;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F."
05/2017;NACIONAL;"EMPRESA ANTARTIDA ARGENTINA S.A.T."
05/2017;NACIONAL;"EMPRESA DE TRANSP. MARIANO MORENO S.A."
05/2017;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A"
05/2017;NACIONAL;"EMPRESA DE TRANSPORTES 104 S.R.L."
05/2017;NACIONAL;"EMPRESA DE TRANSPORTES AMERICA S.A.C.I."
05/2017;NACIONAL;"EMPRESA LINEA 216 S.A.T."
05/2017;NACIONAL;"EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S."
05/2017;NACIONAL;"EXPRESO GENERAL SARMIENTO S.A."
05/2017;NACIONAL;"EXPRESO LOMAS S.A."
05/2017;NACIONAL;"EXPRESO QUILMES S.A."
05/2017;NACIONAL;"EXPRESO SAN ISIDRO S.A.T.C.I.F.I."
05/2017;NACIONAL;"FERROVIAS S.A."
05/2017;NACIONAL;"GENERAL PUEYRREDON S.A.T.C.I."
05/2017;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F."
05/2017;NACIONAL;"GRUPO LINEA 179 S.A."
05/2017;NACIONAL;"JUAN B. JUSTO S.A.T.C.I."
05/2017;NACIONAL;"LA CABAÑA S.A."
05/2017;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A."
05/2017;NACIONAL;"LA NUEVA METROPOL S.A."
05/2017;NACIONAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS"
05/2017;NACIONAL;"LINEA 10 S.A."
05/2017;NACIONAL;"LINEA 17 S.A."
05/2017;NACIONAL;"LINEA 213 S.A. DE TRANSPORTE"
05/2017;NACIONAL;"LINEA 71 S.A."
05/2017;NACIONAL;"LINEA DE MICROOMNIBUS 47 S.A.T.C.F.I."
05/2017;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.Y C."
05/2017;NACIONAL;"LOS CONSTITUYENTES S.A.T."
05/2017;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR"
05/2017;NACIONAL;"MAYO S.A.T.A."
05/2017;NACIONAL;METROVIAS
05/2017;NACIONAL;"METROVIAS S.A. (URQUIZA)"
05/2017;NACIONAL;"MICRO OMNIBUS NORTE S.A."
05/2017;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
05/2017;NACIONAL;"MICRO OMNIBUS SUR S.A.C."
05/2017;NACIONAL;"MICROOMNIBUS BARRANCAS DE BELGRANO S.A."
05/2017;NACIONAL;"MICROOMNIBUS CIUDAD DE BS.AS. S.A.T.C.I"
05/2017;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F."
05/2017;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I."
05/2017;NACIONAL;"NUDO S.A."
05/2017;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I."
05/2017;NACIONAL;"ROCARAZA S.A."
05/2017;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES"
05/2017;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE"
05/2017;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE"
05/2017;NACIONAL;"SOFSE - Belgrano Sur"
05/2017;NACIONAL;"SOFSE - Mitre"
05/2017;NACIONAL;"SOFSE - Roca"
05/2017;NACIONAL;"SOFSE - San Martin"
05/2017;NACIONAL;"SOFSE- SARMIENTO"
05/2017;NACIONAL;"SOFSE- TREN DE LA COSTA"
05/2017;NACIONAL;"TRANPORTES VEINTIDOS DE SETIEMBRE S.A.C."
05/2017;NACIONAL;"TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C."
05/2017;NACIONAL;"TRANSP. SGTO. CABRAL"
05/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I."
05/2017;NACIONAL;"TRANSPORTE ESCALADA S.A.T."
05/2017;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A."
05/2017;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A."
05/2017;NACIONAL;"TRANSPORTE NUEVE DE JULIO SAC."
05/2017;NACIONAL;"TRANSPORTES 1º SEPTIEMBRE S.A."
05/2017;NACIONAL;"TRANSPORTES 27 DE JUNIO S.A.C.I.F."
05/2017;NACIONAL;"TRANSPORTES 270 S.A."
05/2017;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A."
05/2017;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C."
05/2017;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A."
05/2017;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A."
05/2017;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A."
05/2017;NACIONAL;"TRANSPORTES COLEGIALES S.A.C.I."
05/2017;NACIONAL;"TRANSPORTES DEL TEJAR S.A."
05/2017;NACIONAL;"TRANSPORTES LINEA 123 S.A.C.I."
05/2017;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I."
05/2017;NACIONAL;"TRANSPORTES NUEVA CHICAGO C.I.S.A."
05/2017;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I."
05/2017;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F."
05/2017;NACIONAL;"TRANSPORTES SAN CAYETANO S.A.C."
05/2017;NACIONAL;"TRANSPORTES SANTA FE S.A.C.I."
05/2017;NACIONAL;"TRANSPORTES SESENTA Y OCHO S.R.L."
05/2017;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A."
05/2017;NACIONAL;"TRANSPORTES SUR-NOR C.I.S.A."
05/2017;NACIONAL;"TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA"
05/2017;NACIONAL;"UNION TRANSPORTISTAS DE EMPRESAS SA"
05/2017;NACIONAL;"VUELTA DE ROCHA S.A.T.C.I."
04/2017;NACIONAL;"17 DE AGOSTO S.A."
04/2017;NACIONAL;"4 DE SEPTIEMBRE S.A.T.C.P."
04/2017;NACIONAL;"ALMAFUERTE S.A.T.A.C.I."
04/2017;NACIONAL;"AZUL S.A. DE TRANSPORTE AUTOMOTOR"
04/2017;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A."
04/2017;NACIONAL;"BUENOS AIRES BUS SOCIEDAD ANONIMA"
04/2017;NACIONAL;"BUS DEL OESTE S.A."
04/2017;NACIONAL;"CARDENAS S.A. EMPRESA DE TRANSPORTES"
04/2017;NACIONAL;"COLECTIVEROS UNIDOS S.A."
04/2017;NACIONAL;"COMPAÑIA MICROOMNIBUS LA COLORADA SACI"
04/2017;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR"
04/2017;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA"
04/2017;NACIONAL;"EL PUENTE S.A.T."
04/2017;NACIONAL;"EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A."
04/2017;NACIONAL;"EMP.DE TRANSP.MICROOMN.SAENZ PEÑA S.R.L."
04/2017;NACIONAL;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F."
04/2017;NACIONAL;"EMPRESA ANTARTIDA ARGENTINA S.A.T."
04/2017;NACIONAL;"EMPRESA DE TRANSP. MARIANO MORENO S.A."
04/2017;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A"
04/2017;NACIONAL;"EMPRESA DE TRANSPORTES 104 S.R.L."
04/2017;NACIONAL;"EMPRESA DE TRANSPORTES AMERICA S.A.C.I."
04/2017;NACIONAL;"EMPRESA LINEA 216 S.A.T."
04/2017;NACIONAL;"EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S."
04/2017;NACIONAL;"EXPRESO GENERAL SARMIENTO S.A."
04/2017;NACIONAL;"EXPRESO LOMAS S.A."
04/2017;NACIONAL;"EXPRESO QUILMES S.A."
04/2017;NACIONAL;"EXPRESO SAN ISIDRO S.A.T.C.I.F.I."
04/2017;NACIONAL;"FERROVIAS S.A."
04/2017;NACIONAL;"GENERAL PUEYRREDON S.A.T.C.I."
04/2017;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F."
04/2017;NACIONAL;"GRUPO LINEA 179 S.A."
04/2017;NACIONAL;"JUAN B. JUSTO S.A.T.C.I."
04/2017;NACIONAL;"LA CABAÑA S.A."
04/2017;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A."
04/2017;NACIONAL;"LA NUEVA METROPOL S.A."
04/2017;NACIONAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS"
04/2017;NACIONAL;"LINEA 10 S.A."
04/2017;NACIONAL;"LINEA 17 S.A."
04/2017;NACIONAL;"LINEA 213 S.A. DE TRANSPORTE"
04/2017;NACIONAL;"LINEA 71 S.A."
04/2017;NACIONAL;"LINEA DE MICROOMNIBUS 47 S.A.T.C.F.I."
04/2017;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.Y C."
04/2017;NACIONAL;"LOS CONSTITUYENTES S.A.T."
04/2017;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR"
04/2017;NACIONAL;"MAYO S.A.T.A."
04/2017;NACIONAL;METROVIAS
04/2017;NACIONAL;"METROVIAS S.A. (URQUIZA)"
04/2017;NACIONAL;"MICRO OMNIBUS NORTE S.A."
04/2017;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
04/2017;NACIONAL;"MICRO OMNIBUS SUR S.A.C."
04/2017;NACIONAL;"MICROOMNIBUS BARRANCAS DE BELGRANO S.A."
04/2017;NACIONAL;"MICROOMNIBUS CIUDAD DE BS.AS. S.A.T.C.I"
04/2017;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F."
04/2017;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I."
04/2017;NACIONAL;"NUDO S.A."
04/2017;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I."
04/2017;NACIONAL;"ROCARAZA S.A."
04/2017;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES"
04/2017;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE"
04/2017;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE"
04/2017;NACIONAL;"SOFSE - Belgrano Sur"
04/2017;NACIONAL;"SOFSE - Mitre"
04/2017;NACIONAL;"SOFSE - Roca"
04/2017;NACIONAL;"SOFSE - San Martin"
04/2017;NACIONAL;"SOFSE- SARMIENTO"
04/2017;NACIONAL;"SOFSE- TREN DE LA COSTA"
04/2017;NACIONAL;"TRANPORTES VEINTIDOS DE SETIEMBRE S.A.C."
04/2017;NACIONAL;"TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C."
04/2017;NACIONAL;"TRANSP. SGTO. CABRAL"
04/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I."
04/2017;NACIONAL;"TRANSPORTE ESCALADA S.A.T."
04/2017;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A."
04/2017;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A."
04/2017;NACIONAL;"TRANSPORTE NUEVE DE JULIO SAC."
04/2017;NACIONAL;"TRANSPORTES 1º SEPTIEMBRE S.A."
04/2017;NACIONAL;"TRANSPORTES 27 DE JUNIO S.A.C.I.F."
04/2017;NACIONAL;"TRANSPORTES 270 S.A."
04/2017;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A."
04/2017;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C."
04/2017;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A."
04/2017;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A."
04/2017;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A."
04/2017;NACIONAL;"TRANSPORTES COLEGIALES S.A.C.I."
04/2017;NACIONAL;"TRANSPORTES DEL TEJAR S.A."
04/2017;NACIONAL;"TRANSPORTES LINEA 123 S.A.C.I."
04/2017;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I."
04/2017;NACIONAL;"TRANSPORTES NUEVA CHICAGO C.I.S.A."
04/2017;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I."
04/2017;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F."
04/2017;NACIONAL;"TRANSPORTES SAN CAYETANO S.A.C."
04/2017;NACIONAL;"TRANSPORTES SANTA FE S.A.C.I."
04/2017;NACIONAL;"TRANSPORTES SESENTA Y OCHO S.R.L."
04/2017;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A."
04/2017;NACIONAL;"TRANSPORTES SUR-NOR C.I.S.A."
04/2017;NACIONAL;"TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA"
